Source,Target,Class,Key,Value,type
10027,ethylbenzene,Water,Water,,RELATES_TO
10027,bromoform,Water,Water,,RELATES_TO
10027,"1,1-dichloroethane",Water,Water,,RELATES_TO
10027,acenaphthene,Water,Water,,RELATES_TO
10027,xylenes,Water,Water,,RELATES_TO
10027,p-nitrophenol,Water,Water,,RELATES_TO
10027,zinc,Water,Water,,RELATES_TO
10027,naphthalene,Water,Water,,RELATES_TO
10027,chromium,Water,Water,,RELATES_TO
10027,fluoranthene,Water,Water,,RELATES_TO
10027,trichloroethene,Water,Water,,RELATES_TO
10027,pyrene,Water,Water,,RELATES_TO
10027,dichlorobromomethane,Water,Water,,RELATES_TO
10027,benzo(a)anthracene,Water,Water,,RELATES_TO
10027,fluorene,Water,Water,,RELATES_TO
10027,carbon disulfide,Water,Water,,RELATES_TO
10027,phenol,Water,Water,,RELATES_TO
10027,acetone,Water,Water,,RELATES_TO
10028,chloroform,Soil,Soil,,RELATES_TO
10028,chloroform,Water,Water,,RELATES_TO
10028,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10028,benzo(b)fluoranthene,Water,Water,,RELATES_TO
10028,"2,4,6-trichlorophenol",Soil,Soil,,RELATES_TO
10028,"2,4,6-trichlorophenol",Water,Water,,RELATES_TO
10028,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10028,methyl ethyl ketone,Water,Water,,RELATES_TO
10028,toluene,Soil,Soil,,RELATES_TO
10028,toluene,Water,Water,,RELATES_TO
10028,phenanthrene,Soil,Soil,,RELATES_TO
10028,phenanthrene,Water,Water,,RELATES_TO
10028,dibromochloromethane,Soil,Soil,,RELATES_TO
10028,dibromochloromethane,Water,Water,,RELATES_TO
10028,aldrin,Soil,Soil,,RELATES_TO
10028,aldrin,Water,Water,,RELATES_TO
10028,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10028,bis(2-ethylhexyl) phthalate,Water,Water,,RELATES_TO
10028,p-dichlorobenzene,Soil,Soil,,RELATES_TO
10028,p-dichlorobenzene,Water,Water,,RELATES_TO
10028,tetrahydrofuran,Soil,Soil,,RELATES_TO
10028,tetrahydrofuran,Water,Water,,RELATES_TO
10028,creosote,Soil,Soil,,RELATES_TO
10028,"2,4-dichlorophenol",Soil,Soil,,RELATES_TO
10028,"2,4-dichlorophenol",Water,Water,,RELATES_TO
10028,ethylbenzene,Soil,Soil,,RELATES_TO
10028,ethylbenzene,Water,Water,,RELATES_TO
10028,acetophenone,Soil,Soil,,RELATES_TO
10028,acetophenone,Water,Water,,RELATES_TO
10028,heptachlor epoxide,Soil,Soil,,RELATES_TO
10028,heptachlor epoxide,Water,Water,,RELATES_TO
10028,xylenes,Soil,Soil,,RELATES_TO
10028,xylenes,Water,Water,,RELATES_TO
10028,benzene,Soil,Soil,,RELATES_TO
10028,benzene,Water,Water,,RELATES_TO
10028,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10028,benzo(a)pyrene,Water,Water,,RELATES_TO
10028,dioxin,Soil,Soil,,RELATES_TO
10028,dioxin,Water,Water,,RELATES_TO
10028,acenaphthene,Soil,Soil,,RELATES_TO
10028,acenaphthene,Water,Water,,RELATES_TO
10028,fluorene,Soil,Soil,,RELATES_TO
10028,fluorene,Water,Water,,RELATES_TO
10028,barium,Soil,Soil,,RELATES_TO
10028,barium,Water,Water,,RELATES_TO
10028,cresols,Soil,Soil,,RELATES_TO
10028,cresols,Water,Water,,RELATES_TO
10028,chromium,Soil,Soil,,RELATES_TO
10028,chromium,Water,Water,,RELATES_TO
10028,pentachlorophenol,Soil,Soil,,RELATES_TO
10028,"2,4-dimethylphenol",Soil,Soil,,RELATES_TO
10028,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10028,dichlorobromomethane,Soil,Soil,,RELATES_TO
10028,dichlorobromomethane,Water,Water,,RELATES_TO
10028,beta-benzenehexachloride,Soil,Soil,,RELATES_TO
10028,beta-benzenehexachloride,Water,Water,,RELATES_TO
10028,arsenic,Soil,Soil,,RELATES_TO
10028,arsenic,Water,Water,,RELATES_TO
10028,zine,Water,Water,,RELATES_TO
10029,fluoranthene,Soil,Soil,,RELATES_TO
10029,fluoranthene,Water,Water,,RELATES_TO
10029,"dibenzo(a,h)anthracene",Soil,Soil,,RELATES_TO
10029,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10029,phenanthrene,Soil,Soil,,RELATES_TO
10029,phenanthrene,Water,Water,,RELATES_TO
10029,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10029,p-dichlorobenzene,Soil,Soil,,RELATES_TO
10029,acenaphthene,Soil,Soil,,RELATES_TO
10029,acenaphthene,Water,Water,,RELATES_TO
10029,benzene,Soil,Soil,,RELATES_TO
10029,benzene,Water,Water,,RELATES_TO
10029,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10029,benzo(a)pyrene,Water,Water,,RELATES_TO
10029,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10029,2-chlorophenol,Soil,Soil,,RELATES_TO
10029,di-n-octyl phthalate,Soil,Soil,,RELATES_TO
10029,fluorene,Soil,Soil,,RELATES_TO
10029,fluorene,Water,Water,,RELATES_TO
10029,"indeno(1,2,3-cd)pyrene",Soil,Soil,,RELATES_TO
10029,"1,2,4-trichlorobenzene",Soil,Soil,,RELATES_TO
10029,naphthalene,Soil,Soil,,RELATES_TO
10029,naphthalene,Water,Water,,RELATES_TO
10029,pentachlorophenol,Soil,Soil,,RELATES_TO
10029,pentachlorophenol,Water,Water,,RELATES_TO
10029,di-n-propylnitrosamine,Soil,Soil,,RELATES_TO
10029,acetone,Soil,Soil,,RELATES_TO
10029,acetone,Water,Water,,RELATES_TO
10029,chrysene,Water,Water,,RELATES_TO
10029,"2,4,6-trichlorophenol",Water,Water,,RELATES_TO
10029,toluene,Water,Water,,RELATES_TO
10029,o-cresol,Water,Water,,RELATES_TO
10029,bis(2-ethylhexyl) phthalate,Water,Water,,RELATES_TO
10029,anthracene,Water,Water,,RELATES_TO
10029,tetrahydrofuran,Water,Water,,RELATES_TO
10029,p-cresol,Water,Water,,RELATES_TO
10029,acenaphthylene,Water,Water,,RELATES_TO
10029,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10029,"2,4,5-trichlorophenol",Water,Water,,RELATES_TO
10029,pyrene,Water,Water,,RELATES_TO
10029,arsenic,Water,Water,,RELATES_TO
10029,benzo(a)anthracene,Water,Water,,RELATES_TO
10029,phenol,Water,Water,,RELATES_TO
10030,mercury,Soil,Soil,,RELATES_TO
10030,arsenic,Soil,Soil,,RELATES_TO
10030,arsenic,Water,Water,,RELATES_TO
10030,barium,Soil,Soil,,RELATES_TO
10030,barium,Water,Water,,RELATES_TO
10030,aldrin,Soil,Soil,,RELATES_TO
10030,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10030,bis(2-ethylhexyl) phthalate,Water,Water,,RELATES_TO
10030,dichloromethane,Soil,Soil,,RELATES_TO
10030,lead,Soil,Soil,,RELATES_TO
10030,chromium,Soil,Soil,,RELATES_TO
10030,chromium,Water,Water,,RELATES_TO
10030,methoxychlor,Soil,Soil,,RELATES_TO
10030,trichloroethene,Soil,Soil,,RELATES_TO
10030,trichloroethene,Water,Water,,RELATES_TO
10030,dde,Soil,Soil,,RELATES_TO
10030,ddt,Soil,Soil,,RELATES_TO
10030,acetone,Soil,Soil,,RELATES_TO
10030,chloroform,Water,Water,,RELATES_TO
10030,"1,1-dichloroethane",Water,Water,,RELATES_TO
10030,alpha-benzenehexachloride,Water,Water,,RELATES_TO
10030,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10030,endrin,Water,Water,,RELATES_TO
10030,dieldrin,Water,Water,,RELATES_TO
10030,"1,1-dichloroethene",Water,Water,,RELATES_TO
10030,heptachlor epoxide,Water,Water,,RELATES_TO
10030,vinyl chloride,Water,Water,,RELATES_TO
10030,heptachlor,Water,Water,,RELATES_TO
10030,lindane,Water,Water,,RELATES_TO
10030,beta-benzenehexachloride,Water,Water,,RELATES_TO
10030,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10030,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10032,trichlorofluoromethane,Soil,Soil,,RELATES_TO
10032,tetrachloroethene,Soil,Soil,,RELATES_TO
10032,tetrachloroethene,Water,Water,,RELATES_TO
10032,toluene,Soil,Soil,,RELATES_TO
10032,toluene,Water,Water,,RELATES_TO
10032,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10032,methyl ethyl ketone,Water,Water,,RELATES_TO
10032,trichloroethene,Soil,Soil,,RELATES_TO
10032,trichloroethene,Water,Water,,RELATES_TO
10032,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10032,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10032,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10032,"1,1-dichloroethene",Soil,Soil,,RELATES_TO
10032,"1,1-dichloroethene",Water,Water,,RELATES_TO
10032,ethylbenzene,Soil,Soil,,RELATES_TO
10032,ethylbenzene,Water,Water,,RELATES_TO
10032,"1,1-dichloroethane",Soil,Soil,,RELATES_TO
10032,"1,1-dichloroethane",Water,Water,,RELATES_TO
10032,xylenes,Soil,Soil,,RELATES_TO
10032,xylenes,Water,Water,,RELATES_TO
10032,chloroethane,Soil,Soil,,RELATES_TO
10032,chloroethane,Water,Water,,RELATES_TO
10032,lead,Soil,Soil,,RELATES_TO
10032,lead,Water,Water,,RELATES_TO
10032,chromium,Soil,Soil,,RELATES_TO
10032,chromium,Water,Water,,RELATES_TO
10032,"1,1,2-trichloroethane",Soil,Soil,,RELATES_TO
10032,"1,1,2-trichloroethane",Water,Water,,RELATES_TO
10032,methyl isobutyl ketone,Soil,Soil,,RELATES_TO
10032,methyl isobutyl ketone,Water,Water,,RELATES_TO
10032,"trans-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10032,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10032,dichloromethane,Soil,Soil,,RELATES_TO
10032,dichloromethane,Water,Water,,RELATES_TO
10032,styrene,Soil,Soil,,RELATES_TO
10032,acetone,Soil,Soil,,RELATES_TO
10032,acetone,Water,Water,,RELATES_TO
10032,cadmium,Water,Water,,RELATES_TO
10032,mercury,Water,Water,,RELATES_TO
10032,"1,2-dichloroethane",Water,Water,,RELATES_TO
10032,chloroform,Water,Water,,RELATES_TO
10032,copper,Water,Water,,RELATES_TO
10032,nickel,Water,Water,,RELATES_TO
10032,benzene,Water,Water,,RELATES_TO
10032,barium,Water,Water,,RELATES_TO
10032,chlorobenzene,Water,Water,,RELATES_TO
10032,selenium,Water,Water,,RELATES_TO
10032,zinc,Water,Water,,RELATES_TO
10032,vinyl chloride,Water,Water,,RELATES_TO
10032,silver,Water,Water,,RELATES_TO
10043,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10043,benzo(a)pyrene,Water,Water,,RELATES_TO
10043,dioxin,Soil,Soil,,RELATES_TO
10043,acenaphthene,Soil,Soil,,RELATES_TO
10043,acenaphthene,Water,Water,,RELATES_TO
10043,phenanthrene,Soil,Soil,,RELATES_TO
10043,phenanthrene,Water,Water,,RELATES_TO
10043,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10043,benzo(a)anthracene,Water,Water,,RELATES_TO
10043,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10043,benzo(k)fluoranthene,Water,Water,,RELATES_TO
10043,chrysene,Soil,Soil,,RELATES_TO
10043,chrysene,Water,Water,,RELATES_TO
10043,heptachlorodibenzofurans.,Soil,Soil,,RELATES_TO
10043,anthracene,Soil,Soil,,RELATES_TO
10043,anthracene,Water,Water,,RELATES_TO
10043,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10043,benzo(b)fluoranthene,Water,Water,,RELATES_TO
10043,naphthalene,Soil,Soil,,RELATES_TO
10043,naphthalene,Water,Water,,RELATES_TO
10043,pentachlorodibenzo-p-dioxins,Soil,Soil,,RELATES_TO
10043,fluoranthene,Soil,Soil,,RELATES_TO
10043,fluoranthene,Water,Water,,RELATES_TO
10043,heptachlorodibenzo-p-dioxins,Soil,Soil,,RELATES_TO
10043,hexachlorodibenzo-p-dioxins,Soil,Soil,,RELATES_TO
10043,formaldehyde,Water,Water,,RELATES_TO
10043,toluene,Water,Water,,RELATES_TO
10043,o-cresol,Water,Water,,RELATES_TO
10043,m-cresol,Water,Water,,RELATES_TO
10043,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10043,ethylbenzene,Water,Water,,RELATES_TO
10043,xylenes,Water,Water,,RELATES_TO
10043,benzene,Water,Water,,RELATES_TO
10043,"2,4-dichlorophenoxyacetic acid, salts and esters",Water,Water,,RELATES_TO
10043,2-chlorophenol,Water,Water,,RELATES_TO
10043,fluorene,Water,Water,,RELATES_TO
10043,p-cresol,Water,Water,,RELATES_TO
10043,acenaphthylene,Water,Water,,RELATES_TO
10043,chromium,Water,Water,,RELATES_TO
10043,pentachlorophenol,Water,Water,,RELATES_TO
10043,hexachlorodibenzofurans,Water,Water,,RELATES_TO
10043,styrene,Water,Water,,RELATES_TO
10043,phenol,Water,Water,,RELATES_TO
10044,arsenic,Soil,Soil,,RELATES_TO
10044,toluene,Water,Water,,RELATES_TO
10044,xylenes,Water,Water,,RELATES_TO
10045,"dibenzo(a,h)anthracene",Soil,Soil,,RELATES_TO
10045,"dibenzo(a,h)anthracene",Water,Water,,RELATES_TO
10045,"1,2-dichloroethane",Soil,Soil,,RELATES_TO
10045,"1,2-dichloroethane",Water,Water,,RELATES_TO
10045,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10045,benzo(b)fluoranthene,Water,Water,,RELATES_TO
10045,toluene,Soil,Soil,,RELATES_TO
10045,toluene,Water,Water,,RELATES_TO
10045,phenanthrene,Soil,Soil,,RELATES_TO
10045,phenanthrene,Water,Water,,RELATES_TO
10045,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10045,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10045,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10045,bis(2-ethylhexyl) phthalate,Water,Water,,RELATES_TO
10045,anthracene,Soil,Soil,,RELATES_TO
10045,anthracene,Water,Water,,RELATES_TO
10045,"1,1-dichloroethene",Soil,Soil,,RELATES_TO
10045,"1,1-dichloroethene",Water,Water,,RELATES_TO
10045,ethylbenzene,Soil,Soil,,RELATES_TO
10045,ethylbenzene,Water,Water,,RELATES_TO
10045,"1,1-dichloroethane",Soil,Soil,,RELATES_TO
10045,"1,1-dichloroethane",Water,Water,,RELATES_TO
10045,pyrene,Soil,Soil,,RELATES_TO
10045,pyrene,Water,Water,,RELATES_TO
10045,acenaphthene,Soil,Soil,,RELATES_TO
10045,acenaphthene,Water,Water,,RELATES_TO
10045,benzene,Soil,Soil,,RELATES_TO
10045,benzene,Water,Water,,RELATES_TO
10045,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10045,benzo(a)pyrene,Water,Water,,RELATES_TO
10045,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10045,benzo(ghi)perylene,Water,Water,,RELATES_TO
10045,p-nitrophenol,Soil,Soil,,RELATES_TO
10045,"2,4-dinitrotoluene",Soil,Soil,,RELATES_TO
10045,fluorene,Soil,Soil,,RELATES_TO
10045,fluorene,Water,Water,,RELATES_TO
10045,cumene,Soil,Soil,,RELATES_TO
10045,cumene,Water,Water,,RELATES_TO
10045,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10045,benzo(k)fluoranthene,Water,Water,,RELATES_TO
10045,acenaphthylene,Soil,Soil,,RELATES_TO
10045,acenaphthylene,Water,Water,,RELATES_TO
10045,tetrachloroethene,Soil,Soil,,RELATES_TO
10045,tetrachloroethene,Water,Water,,RELATES_TO
10045,naphthalene,Soil,Soil,,RELATES_TO
10045,naphthalene,Water,Water,,RELATES_TO
10045,fluoranthene,Soil,Soil,,RELATES_TO
10045,fluoranthene,Water,Water,,RELATES_TO
10045,pcbs,Soil,Soil,,RELATES_TO
10045,"1,1,2-trichloroethane",Soil,Soil,,RELATES_TO
10045,"1,1,2-trichloroethane",Water,Water,,RELATES_TO
10045,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10045,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10045,"trans-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10045,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10045,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10045,benzo(a)anthracene,Water,Water,,RELATES_TO
10045,chloroethane,Soil,Soil,,RELATES_TO
10045,chloroethane,Water,Water,,RELATES_TO
10045,dichloromethane,Soil,Soil,,RELATES_TO
10045,dichloromethane,Water,Water,,RELATES_TO
10045,pentachlorophenol,Soil,Soil,,RELATES_TO
10045,pentachlorophenol,Water,Water,,RELATES_TO
10045,phenol,Soil,Soil,,RELATES_TO
10045,phenol,Water,Water,,RELATES_TO
10045,acetone,Soil,Soil,,RELATES_TO
10045,acetone,Water,Water,,RELATES_TO
10045,dichlorodifluoromethane,Water,Water,,RELATES_TO
10045,chloroform,Water,Water,,RELATES_TO
10045,bromoform,Water,Water,,RELATES_TO
10045,benzyl chloride,Water,Water,,RELATES_TO
10045,chlorobenzene,Water,Water,,RELATES_TO
10045,trichloroethene,Water,Water,,RELATES_TO
10045,antimony,Water,Water,,RELATES_TO
10045,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10045,dichlorobromomethane,Water,Water,,RELATES_TO
10046,pcbs,Soil,Soil,,RELATES_TO
10046,pcbs,Water,Water,,RELATES_TO
10046,m-dichlorobenzene,Water,Water,,RELATES_TO
10046,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10046,"1,2-dichlorobenzene",Water,Water,,RELATES_TO
10046,"1,2,4-trichlorobenzene",Water,Water,,RELATES_TO
10046,chloroethane,Water,Water,,RELATES_TO
10046,"1,1-dichloroethene",Water,Water,,RELATES_TO
10046,"1,2-dichloroethane",Water,Water,,RELATES_TO
10046,p-dichlorobenzene,Water,Water,,RELATES_TO
10046,tetrachloroethene,Water,Water,,RELATES_TO
10046,"1,1-dichloroethane",Water,Water,,RELATES_TO
10046,trichloroethene,Water,Water,,RELATES_TO
10046,vinyl chloride,Water,Water,,RELATES_TO
10048,tetrachloroethene,Soil,Soil,,RELATES_TO
10048,tetrachloroethene,Water,Water,,RELATES_TO
10048,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10048,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10048,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10048,"1,1-dichloroethene",Water,Water,,RELATES_TO
10048,chloroform,Water,Water,,RELATES_TO
10048,copper,Water,Water,,RELATES_TO
10048,zine,Water,Water,,RELATES_TO
10048,chlorobenzene,Water,Water,,RELATES_TO
10048,chromium,Water,Water,,RELATES_TO
10053,mercury,Water,Water,,RELATES_TO
10053,cadmium,Water,Water,,RELATES_TO
10053,arsenic,Water,Water,,RELATES_TO
10053,beryllium,Water,Water,,RELATES_TO
10053,barium,Water,Water,,RELATES_TO
10053,thallium,Water,Water,,RELATES_TO
10053,zine,Water,Water,,RELATES_TO
10053,lead,Water,Water,,RELATES_TO
10053,chromium,Water,Water,,RELATES_TO
10053,nickel,Water,Water,,RELATES_TO
10053,selenium,Water,Water,,RELATES_TO
10055,beta-benzenehexachloride,Soil,Soil,,RELATES_TO
10055,endrin,Soil,Soil,,RELATES_TO
10055,heptachlor,Soil,Soil,,RELATES_TO
10055,ddd,Soil,Soil,,RELATES_TO
10055,ddd,Water,Water,,RELATES_TO
10055,aldrin,Soil,Soil,,RELATES_TO
10055,aldrin,Water,Water,,RELATES_TO
10055,lindane,Soil,Soil,,RELATES_TO
10055,lindane,Water,Water,,RELATES_TO
10055,delta-benzenehexachloride,Soil,Soil,,RELATES_TO
10055,endosulfan (alpha),Soil,Soil,,RELATES_TO
10055,dieldrin,Soil,Soil,,RELATES_TO
10055,dieldrin,Water,Water,,RELATES_TO
10055,tetrachloroethene,Soil,Soil,,RELATES_TO
10055,tetrachloroethene,Water,Water,,RELATES_TO
10055,ddt,Soil,Soil,,RELATES_TO
10055,ddt,Water,Water,,RELATES_TO
10055,chlordane,Soil,Soil,,RELATES_TO
10055,dde,Soil,Soil,,RELATES_TO
10055,carbon tetrachloride,Water,Water,,RELATES_TO
10055,toxaphene,Water,Water,,RELATES_TO
10055,chloroform,Water,Water,,RELATES_TO
10055,heptachlor epoxide,Water,Water,,RELATES_TO
10055,"4,2-dichloroethane",Water,Water,,RELATES_TO
10055,benzene,Water,Water,,RELATES_TO
10056,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10056,methyl ethyl ketone,Water,Water,,RELATES_TO
10056,chlordane,Soil,Soil,,RELATES_TO
10056,chlordane,Water,Water,,RELATES_TO
10056,toluene,Soil,Soil,,RELATES_TO
10056,toluene,Water,Water,,RELATES_TO
10056,methyl parathion,Soil,Soil,,RELATES_TO
10056,methyl parathion,Water,Water,,RELATES_TO
10056,parathion,Soil,Soil,,RELATES_TO
10056,parathion,Water,Water,,RELATES_TO
10056,endrin,Soil,Soil,,RELATES_TO
10056,endrin,Water,Water,,RELATES_TO
10056,ethylbenzene,Soil,Soil,,RELATES_TO
10056,ethylbenzene,Water,Water,,RELATES_TO
10056,heptachlor epoxide,Soil,Soil,,RELATES_TO
10056,heptachlor epoxide,Water,Water,,RELATES_TO
10056,xylenes,Soil,Soil,,RELATES_TO
10056,xylenes,Water,Water,,RELATES_TO
10056,heptachlor,Soil,Soil,,RELATES_TO
10056,heptachlor,Water,Water,,RELATES_TO
10056,ddd,Soil,Soil,,RELATES_TO
10056,ddd,Water,Water,,RELATES_TO
10056,malathion,Soil,Soil,,RELATES_TO
10056,malathion,Water,Water,,RELATES_TO
10056,lead,Soil,Soil,,RELATES_TO
10056,lead,Water,Water,,RELATES_TO
10056,chromium,Soil,Soil,,RELATES_TO
10056,chromium,Water,Water,,RELATES_TO
10056,pcbs,Soil,Soil,,RELATES_TO
10056,pcbs,Water,Water,,RELATES_TO
10056,endrin aldehyde,Soil,Soil,,RELATES_TO
10056,endrin aldehyde,Water,Water,,RELATES_TO
10056,arsenic,Soil,Soil,,RELATES_TO
10056,arsenic,Water,Water,,RELATES_TO
10056,endosulfan-ll,Soil,Soil,,RELATES_TO
10056,endosulfan-ll,Water,Water,,RELATES_TO
10056,dichloromethane,Soil,Soil,,RELATES_TO
10056,dichloromethane,Water,Water,,RELATES_TO
10056,lindane,Soil,Soil,,RELATES_TO
10056,lindane,Water,Water,,RELATES_TO
10056,toxaphene,Soil,Soil,,RELATES_TO
10056,toxaphene,Water,Water,,RELATES_TO
10056,methoxychlor,Soil,Soil,,RELATES_TO
10056,methoxychlor,Water,Water,,RELATES_TO
10056,dde,Soil,Soil,,RELATES_TO
10056,dde,Water,Water,,RELATES_TO
10056,ddt,Soil,Soil,,RELATES_TO
10056,ddt,Water,Water,,RELATES_TO
10056,acetone,Soil,Soil,,RELATES_TO
10056,acetone,Water,Water,,RELATES_TO
10056,alpha-benzenehexachloride,Water,Water,,RELATES_TO
10056,zine,Water,Water,,RELATES_TO
10056,delta-benzenehexachloride,Water,Water,,RELATES_TO
10056,beta-benzenehexachloride,Water,Water,,RELATES_TO
10057,chloroform,Soil,Soil,,RELATES_TO
10057,chloroform,Water,Water,,RELATES_TO
10057,carbon disulfide,Soil,Soil,,RELATES_TO
10057,carbon disulfide,Water,Water,,RELATES_TO
10057,dichloromethane,Soil,Soil,,RELATES_TO
10057,dichloromethane,Water,Water,,RELATES_TO
10057,"1,1-dichloroethane",Soil,Soil,,RELATES_TO
10057,"1,1-dichloroethane",Water,Water,,RELATES_TO
10057,tetrachloroethene,Water,Water,,RELATES_TO
10058,chromium,Soil,Soil,,RELATES_TO
10058,chromium,Water,Water,,RELATES_TO
10058,xylenes,Soil,Soil,,RELATES_TO
10058,xylenes,Water,Water,,RELATES_TO
10058,arsenic,Soil,Soil,,RELATES_TO
10058,arsenic,Water,Water,,RELATES_TO
10058,barium,Soil,Soil,,RELATES_TO
10058,barium,Water,Water,,RELATES_TO
10058,carbon tetrachloride,Soil,Soil,,RELATES_TO
10058,carbon tetrachloride,Water,Water,,RELATES_TO
10058,toxaphene,Soil,Soil,,RELATES_TO
10058,toxaphene,Water,Water,,RELATES_TO
10058,diethyl phthalate,Soil,Soil,,RELATES_TO
10058,diethyl phthalate,Water,Water,,RELATES_TO
10058,chlorobenzene,Soil,Soil,,RELATES_TO
10058,chlorobenzene,Water,Water,,RELATES_TO
10058,phenol,Soil,Soil,,RELATES_TO
10058,phenol,Water,Water,,RELATES_TO
10058,benzene,Soil,Soil,,RELATES_TO
10058,benzene,Water,Water,,RELATES_TO
10058,"1,2-dichlorobenzene",Water,Water,,RELATES_TO
10058,"1,2-dichloropropane",Water,Water,,RELATES_TO
10058,dichlorodifluoromethane,Water,Water,,RELATES_TO
10058,"1,2-dichloroethane",Water,Water,,RELATES_TO
10058,chloroform,Water,Water,,RELATES_TO
10058,methyl ethyl ketone,Water,Water,,RELATES_TO
10058,toluene,Water,Water,,RELATES_TO
10058,m-cresol,Water,Water,,RELATES_TO
10058,"1,1,2,2-tetrachloroethane",Water,Water,,RELATES_TO
10058,p-dichlorobenzene,Water,Water,,RELATES_TO
10058,"1,1-dichloroethene",Water,Water,,RELATES_TO
10058,"1,1,2-trichloroethane",Water,Water,,RELATES_TO
10058,zine,Water,Water,,RELATES_TO
10058,ethylbenzene,Water,Water,,RELATES_TO
10058,"1,1-dichloroethane",Water,Water,,RELATES_TO
10058,acetone,Water,Water,,RELATES_TO
10058,tetrachloroethene,Water,Water,,RELATES_TO
10058,dichloromethane,Water,Water,,RELATES_TO
10058,benzenehexachloride,Water,Water,,RELATES_TO
10058,styrene,Water,Water,,RELATES_TO
10058,carbon disulfide,Water,Water,,RELATES_TO
10059,benzene,Water,Water,,RELATES_TO
10059,"1,1-dichloroethene",Water,Water,,RELATES_TO
10059,pcbs,Water,Water,,RELATES_TO
10059,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
