"","Census.tract.2010.ID","County.Name","State.Territory","Percent.Black.or.African.American.alone","Percent.American.Indian...Alaska.Native","Percent.Asian","Percent.Native.Hawaiian.or.Pacific","Percent.two.or.more.races","Percent.White","Percent.Hispanic.or.Latino","Percent.other.races","Percent.age.under.10","Percent.age.10.to.64","Percent.age.over.64","Total.threshold.criteria.exceeded","Total.categories.exceeded","Identified.as.disadvantaged.without.considering.neighbors","Identified.as.disadvantaged.based.on.neighbors.and.relaxed.low.income.threshold.only","Identified.as.disadvantaged.due.to.tribal.overlap","Identified.as.disadvantaged","Percentage.of.tract.that.is.disadvantaged.by.area","Share.of.neighbors.that.are.identified.as.disadvantaged","Total.population","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line","Is.low.income.","Income.data.has.been.estimated.based.on.geographic.neighbor.income","Greater.than.or.equal.to.the.90th.percentile.for.PM2.5.exposure.and.is.low.income.","PM2.5.in.the.air..percentile.","PM2.5.in.the.air","Greater.than.or.equal.to.the.90th.percentile.for.diesel.particulate.matter.and.is.low.income.","Diesel.particulate.matter.exposure..percentile.","Diesel.particulate.matter.exposure","Greater.than.or.equal.to.the.90th.percentile.for.traffic.proximity.and.is.low.income.","Traffic.proximity.and.volume..percentile.","Traffic.proximity.and.volume","Greater.than.or.equal.to.the.90th.percentile.for.DOT.transit.barriers.and.is.low.income.","DOT.Travel.Barriers.Score..percentile.","Greater.than.or.equal.to.the.90th.percentile.for.proximity.to.hazardous.waste.facilities.and.is.low.income.","Proximity.to.hazardous.waste.sites..percentile.","Proximity.to.hazardous.waste.sites","Greater.than.or.equal.to.the.90th.percentile.for.asthma.and.is.low.income.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.diabetes.and.is.low.income.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.heart.disease.and.is.low.income.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.low.life.expectancy.and.is.low.income.","Low.life.expectancy..percentile.","Life.expectancy..years.","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.attainment.","Low.median.household.income.as.a.percent.of.area.median.income..percentile.","Median.household.income.as.a.percent.of.area.median.income","Greater.than.or.equal.to.the.90th.percentile.for.households.in.linguistic.isolation.and.has.low.HS.attainment.","Linguistic.isolation..percent...percentile.","Linguistic.isolation..percent.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.attainment.","Unemployment..percent...percentile.","Unemployment..percent.","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.attainment.","Percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Percent.of.individuals.below.200..Federal.Poverty.Line","Percent.of.individuals...100..Federal.Poverty.Line..percentile.","Percent.of.individuals...100..Federal.Poverty.Line","Percent.individuals.age.25.or.over.with.less.than.high.school.degree..percentile.","Percent.individuals.age.25.or.over.with.less.than.high.school.degree","Percent.of.residents.who.are.not.currently.enrolled.in.higher.ed","Unemployment..percent..in.2009..island.areas..and.2010..states.and.PR.","Percentage.households.below.100..of.federal.poverty.line.in.2009..island.areas..and.2010..states.and.PR.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.education.in.2009..island.areas.."
"257",13051011005,"Chatham County","Georgia",0.01,0,0.02,0,0,0.96,0,0,0.06,0.42,0.5,0,0,"False","False","","False",0,0,4726,0.2,0.08,"False","False","False",19,7.37,"False",18,0.11,"False",5,6.92,"False",11,"False",16,0.09,"False",1,710,"False",75,1280,"False",90,880,"False",3,85.1,"False",8,160,"False",12,0,"False",87,10,"False",9,10,20,5,3,1,97,5,1,"False","False","False"
"258",13051011006,"Chatham County","Georgia",0.03,0,0,0,0,0.93,0.01,0.01,0.03,0.46,0.5,0,0,"False","False","","False",0,0,4350,0.32,0.13,"False","False","False",22,7.52,"False",29,0.15,"False",7,11.36,"False",20,"False",20,0.11,"False",1,710,"False",77,1310,"False",94,950,"False",18,81.8,"False",11,149,"False",12,0,"False",41,4,"False",22,17,13,4,1,0,96,4,1,"False","False","False"
"259",13051011103,"Chatham County","Georgia",0.02,0,0,0,0.01,0.95,0,0,0.07,0.64,0.28,0,0,"False","False","","False",0,0,3460,0.43,0.19,"False","False","False",17,7.26,"False",34,0.17,"False",39,184.23,"False",34,"False",10,0.05,"False",14,819,"False",64,1160,"False",71,710,"False",83,74.5,"False",15,138,"False",12,0,"False",17,2,"False",30,21,42,9,13,3,98,0,3,"False","False","False"
"260",13051011104,"Chatham County","Georgia",0.03,0,0,0,0.07,0.79,0.08,0.05,0.13,0.66,0.2,0,0,"False","False","","False",0,0,5757,0.37,0.16,"False","False","False",23,7.55,"False",38,0.19,"False",38,173.62,"False",3,"False",18,0.1,"False",18,840,"False",33,910,"False",35,520,"False",25,81,"False",27,118,"False",12,0,"False",11,1,"False",34,23,15,4,42,8,93,3,6,"False","False","False"
"261",13051011106,"Chatham County","Georgia",0.03,0,0.07,0,0,0.78,0.09,0,0.13,0.75,0.11,0,0,"False","False","","False",0,0,5583,0.07,0.01,"False","False","False",26,7.67,"False",56,0.27,"False",54,344.6,"False",7,"False",28,0.19,"False",14,819,"False",12,730,"False",12,390,"False",38,79.59,"False",26,119,"False",44,1,"False",18,2,"False",15,13,26,6,17,4,87,2,7,"False","False","False"
"262",13051011107,"Chatham County","Georgia",0.01,0,0.04,0,0.01,0.89,0.03,0,0.13,0.59,0.27,0,0,"False","False","","False",0,33,3310,0.13,0.04,"False","False","False",24,7.58,"False",52,0.25,"False",63,492.18,"False",15,"False",24,0.14,"False",7,780,"False",42,980,"False",51,600,"False",62,77.2,"False",9,155,"False",12,0,"False",19,2,"False",9,10,6,2,3,1,93,3,3,"False","False","False"
"263",13051011108,"Chatham County","Georgia",0.04,0.01,0,0,0.03,0.83,0.05,0,0.09,0.71,0.18,0,0,"False","False","","False",0,0,3106,0.13,0.04,"False","False","False",20,7.43,"False",27,0.14,"False",21,63.48,"False",18,"False",17,0.1,"False",12,810,"False",24,840,"False",23,459,"False",18,81.8,"False",11,150,"False",12,0,"False",39,4,"False",6,9,12,4,1,0,95,0,3,"False","False","False"
"264",13051011109,"Chatham County","Georgia",0.01,0,0.04,0,0,0.93,0,0,0.11,0.67,0.21,0,0,"False","False","","False",0,0,6971,0.07,0.01,"False","False","False",21,7.47,"False",25,0.14,"False",15,35.62,"False",43,"False",20,0.11,"False",9,790,"False",24,840,"False",31,500,"False",32,80.2,"False",10,151,"False",38,0,"False",29,3,"False",3,6,3,1,5,1,94,1,5,"False","False","False"
"265",13051011200,"Chatham County","Georgia",0.1,0,0.02,0,0.01,0.75,0.11,0,0.05,0.69,0.25,0,0,"False","False","","False",0,50,1612,0.18,0.06,"False","False","False",33,7.97,"False",83,0.46,"False",96,3525.12,"False",1,"False",52,0.9,"False",32,900,"False",6,650,"False",9,370,"False",4,84.8,"False",39,103,"False",12,0,"False",89,10,"False",48,29,75,20,21,4,77,7,41,"False","False","False"
"266",13051011300,"Chatham County","Georgia",0.43,0,0.02,0,0.01,0.48,0.04,0,0.11,0.81,0.07,0,0,"False","False","","False",0,66,2180,0.63,0.3,"False","False","False",33,7.96,"False",83,0.45,"False",95,3129.55,"False",10,"False",48,0.7,"False",75,1060,"False",38,950,"False",13,400,"False",64,77,"False",89,55,"False",12,0,"False",45,4,"False",89,59,90,32,46,9,70,16,58,"False","False","False"
"267",13051011400,"Chatham County","Georgia",0.35,0,0.03,0,0.02,0.51,0.08,0.01,0.04,0.84,0.11,7,5,"True","False","","True",100,50,1883,0.65,0.31,"True","False","False",33,7.96,"False",83,0.46,"True",93,2496.8,"False",5,"False",44,0.56,"False",77,1070,"False",87,1500,"False",75,740,"False",NA,NA,"True",96,41,"False",59,2,"False",31,3,"True",93,65,95,40,74,17,66,8,38,"False","False","False"
"268",13051011500,"Chatham County","Georgia",0.16,0,0,0,0.03,0.76,0.03,0,0.04,0.68,0.26,0,0,"False","False","","False",0,23,2455,0.24,0.1,"False","False","False",20,7.41,"False",18,0.11,"False",4,5.53,"False",20,"False",15,0.08,"False",24,869,"False",56,1090,"False",43,560,"False",53,78.2,"False",11,149,"False",12,0,"False",42,4,"False",15,13,23,5,28,5,96,4,5,"False","False","False"
"269",13051011600,"Chatham County","Georgia",0.95,0,0,0,0,0,0.03,0.03,0.17,0.67,0.14,3,2,"True","False","","True",100,66,2110,0.78,0.4,"True","False","False",34,8.02,"False",84,0.47,"False",80,1002.56,"False",23,"False",84,4.29,"False",85,1120,"True",96,1910,"False",76,750,"True",97,69.59,"False",81,64,"False",56,2,"False",85,9,"False",75,45,80,23,83,21,94,11,28,"False","False","False"
"270",13051980000,"Chatham County","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"False","False","","False",0,71,0,NA,NA,"False","False","False",34,8.01,"False",86,0.49,"False",99,8251.1,"False",NA,"False",83,3.95,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False"
"271",13051990000,"Chatham County","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"False","False","","False",0,16,0,NA,NA,"False","False","False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,"False",0,0,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False"
"272",13053020100,"Chattahoochee County","Georgia",0.35,0,0,0,0.01,0.6,0,0.02,0.14,0.72,0.13,4,3,"True","False","","True",100,50,2523,0.87,0.49,"True","False","False",49,8.57,"False",8,0.07,"False",24,79.82,"False",89,"False",11,0.06,"False",79,1080,"True",94,1789,"True",92,910,"False",88,73.4,"False",69,76,"False",57,2,"True",90,11,"False",84,53,88,30,68,15,95,2,27,"False","False","False"
"273",13053020201,"Chattahoochee County","Georgia",0.19,0,0.06,0,0.01,0.52,0.25,0.02,0.05,0.94,0,0,0,"False","False","","False",0,25,3167,0.18,0.06,"False","False","False",60,8.93,"False",18,0.11,"False",6,8.78,"False",0,"False",22,0.13,"False",1,690,"False",0,190,"False",0,100,"False",NA,NA,"False",17,135,"False",12,0,"False",88,10,"False",28,20,31,7,0,0,86,0,13,"False","False","False"
"274",13053020203,"Chattahoochee County","Georgia",0.22,0,0.02,0,0.08,0.5,0.17,0.06,0.22,0.77,0,0,0,"False","False","","False",0,28,1678,0.82,0.44,"True","False","False",55,8.75,"False",17,0.1,"False",3,3.26,"False",61,"False",21,0.12,"False",43,940,"False",1,409,"False",0,170,"False",NA,NA,"False",31,111,"False",56,2,"False",92,12,"False",85,54,52,12,5,1,89,1,8,"False","False","False"
"275",13053020205,"Chattahoochee County","Georgia",0.07,0,0.04,0,0.03,0.67,0.17,0.03,0.26,0.73,0,0,0,"False","False","","False",0,0,2455,0.67,0.32,"True","False","False",60,8.9,"False",18,0.11,"False",4,4.67,"False",14,"False",28,0.19,"False",43,940,"False",1,430,"False",0,180,"False",NA,NA,"False",38,104,"False",50,1,"False",89,11,"False",76,46,68,17,5,1,86,3,7,"False","False","False"
"276",13053020206,"Chattahoochee County","Georgia",0.27,0,0,0,0.05,0.51,0.19,0.03,0,1,0,0,0,"False","False","","False",0,57,737,0.77,0.39,"True","True","False",54,8.7,"False",11,0.08,"False",3,2.94,"False",12,"False",38,0.36,"False",35,910,"False",29,880,"False",25,470,"False",NA,NA,"False",NA,NA,"False",NA,NA,"False",0,0,"False",NA,NA,NA,NA,0,0,92,0,25,"False","False","False"
"277",13055010100,"Chattooga County","Georgia",0.02,0,0,0,0,0.96,0,0,0.08,0.68,0.23,0,0,"False","False","","False",0,33,2004,0.64,0.3,"False","False","False",62,8.99,"False",22,0.12,"False",4,5.48,"False",86,"False",9,0.05,"False",46,950,"False",73,1260,"False",76,750,"False",92,72.4,"False",59,85,"False",12,0,"False",56,5,"False",58,34,54,12,64,13,95,1,5,"False","False","False"
"278",13055010200,"Chattooga County","Georgia",0.01,0,0,0,0.01,0.78,0.17,0.06,0.13,0.7,0.15,4,3,"True","False","","True",100,50,6370,0.93,0.57,"True","False","False",58,8.85,"False",23,0.13,"False",19,53.36,"False",67,"False",5,0.03,"False",77,1070,"False",81,1380,"True",90,880,"True",93,72.2,"False",84,61,"False",75,5,"False",19,2,"False",90,60,75,20,93,31,96,7,21,"False","False","False"
"279",13055010300,"Chattooga County","Georgia",0.01,0,0.01,0,0,0.96,0,0,0.07,0.73,0.18,4,4,"True","False","","True",100,71,2737,0.8,0.42,"True","False","False",53,8.67,"False",16,0.1,"False",NA,NA,"True",91,"False",9,0.05,"False",54,980,"False",81,1380,"False",89,869,"False",NA,NA,"False",79,67,"False",12,0,"False",84,9,"False",75,45,79,22,63,13,96,5,27,"False","False","False"
"280",13055010400,"Chattooga County","Georgia",0.09,0,0,0,0.01,0.89,0,0,0.16,0.64,0.18,4,4,"True","False","","True",100,75,5344,0.86,0.48,"True","False","False",57,8.8,"False",24,0.13,"False",39,187.21,"False",74,"False",7,0.03,"False",82,1100,"False",88,1530,"True",93,940,"False",88,73.5,"False",83,62,"False",12,0,"False",72,6,"False",85,54,72,19,90,27,94,8,15,"False","False","False"
"281",13055010500,"Chattooga County","Georgia",0.29,0,0,0,0.02,0.64,0.02,0.02,0.1,0.74,0.14,5,4,"True","False","","True",100,50,5807,0.93,0.58,"True","False","False",60,8.91,"False",29,0.15,"False",40,190.04,"False",65,"False",7,0.04,"False",75,1060,"False",88,1540,"True",91,900,"True",93,72,"True",93,47,"False",12,0,"False",74,7,"False",90,60,79,22,93,32,97,11,24,"False","False","False"
"282",13055010600,"Chattooga County","Georgia",0.04,0,0,0,0,0.93,0,0,0.12,0.69,0.18,0,0,"False","False","","False",0,62,2550,0.47,0.21,"False","False","False",60,8.9,"False",18,0.11,"False",1,0.9,"False",82,"False",9,0.04,"False",54,980,"False",69,1220,"False",72,720,"False",84,74.4,"False",70,76,"False",12,0,"False",46,4,"False",49,30,56,13,84,22,91,12,14,"False","False","False"
"283",13057090100,"Cherokee County","Georgia",0.01,0,0,0,0.02,0.91,0.04,0.02,0.1,0.72,0.16,0,0,"False","False","","False",0,14,10145,0.36,0.15,"False","False","False",50,8.6,"False",27,0.15,"False",16,37.41,"False",74,"False",7,0.04,"False",32,900,"False",46,1010,"False",51,600,"False",62,77.2,"False",34,108,"False",32,0,"False",64,6,"False",31,21,35,8,58,11,94,6,5,"False","False","False"
"284",13057090200,"Cherokee County","Georgia",0.03,0,0,0,0.05,0.86,0.06,0.04,0.07,0.74,0.18,0,0,"False","False","","False",0,22,8370,0.26,0.11,"False","False","False",57,8.82,"False",27,0.14,"False",3,3.46,"False",94,"False",9,0.04,"False",37,919,"False",56,1090,"False",62,660,"False",38,79.59,"False",19,131,"False",29,0,"False",51,4,"False",33,22,23,5,62,12,88,6,8,"False","False","False"
"285",13057090300,"Cherokee County","Georgia",0.01,0,0.01,0,0.03,0.89,0.04,0,0.08,0.69,0.21,0,0,"False","False","","False",0,44,12544,0.26,0.11,"False","False","False",66,9.13,"False",43,0.21,"False",26,87.03,"False",70,"False",16,0.09,"False",20,850,"False",30,890,"False",31,500,"False",45,79,"False",23,123,"False",54,1,"False",9,1,"False",17,14,11,3,42,8,96,4,4,"False","False","False"
"286",13057090400,"Cherokee County","Georgia",0.07,0.02,0.01,0,0.01,0.65,0.23,0.04,0.11,0.75,0.13,1,1,"True","False","","True",100,16,9110,0.78,0.4,"True","False","False",59,8.89,"False",44,0.22,"False",50,289.92,"False",72,"False",12,0.06,"False",49,960,"False",60,1130,"False",60,650,"False",73,76,"False",79,67,"False",78,6,"False",73,7,"False",73,44,60,14,79,19,96,9,22,"False","False","False"
"287",13057090501,"Cherokee County","Georgia",0,0,0.01,0,0.04,0.93,0.01,0,0.14,0.7,0.15,0,0,"False","False","","False",0,14,6848,0.21,0.08,"False","False","False",57,8.8,"False",38,0.19,"False",15,36.95,"False",73,"False",10,0.05,"False",24,869,"False",37,940,"False",37,530,"False",38,79.59,"False",17,134,"False",12,0,"False",10,1,"False",10,10,17,4,54,11,97,3,4,"False","False","False"
"288",13057090502,"Cherokee County","Georgia",0.01,0,0.01,0,0.01,0.94,0.01,0,0.13,0.73,0.13,0,0,"False","False","","False",0,0,15936,0.02,0,"False","False","False",63,9,"False",45,0.22,"False",15,36.5,"False",68,"False",13,0.07,"False",9,790,"False",19,800,"False",19,440,"False",11,82.9,"False",4,185,"False",12,0,"False",10,1,"False",1,4,0,0,5,1,94,5,4,"False","False","False"
"289",13057090601,"Cherokee County","Georgia",0.03,0.01,0,0,0.02,0.64,0.3,0.04,0.14,0.74,0.1,1,1,"True","False","","True",100,16,8038,0.74,0.37,"True","False","False",66,9.11,"False",64,0.31,"False",72,687.89,"True",97,"False",17,0.09,"False",49,960,"False",60,1130,"False",59,640,"False",76,75.59,"False",65,80,"False",69,4,"False",69,6,"False",75,45,84,26,75,17,91,7,16,"False","False","False"
"290",13057090602,"Cherokee County","Georgia",0.05,0,0.01,0,0.02,0.65,0.26,0.05,0.14,0.72,0.12,0,0,"False","False","","False",0,33,8263,0.53,0.24,"False","False","False",63,9.03,"False",56,0.27,"False",52,324.12,"False",92,"False",14,0.07,"False",32,900,"False",50,1040,"False",47,580,"False",61,77.3,"False",40,102,"False",77,5,"False",34,3,"False",55,33,60,14,73,16,91,9,15,"False","False","False"
"291",13057090701,"Cherokee County","Georgia",0.14,0.01,0.02,0,0.02,0.68,0.14,0.02,0.15,0.74,0.09,0,0,"False","False","","False",0,11,23491,0.19,0.07,"False","False","False",70,9.25,"False",57,0.27,"False",43,216.05,"False",38,"False",29,0.19,"False",20,850,"False",15,770,"False",12,390,"False",43,79.2,"False",18,132,"False",53,1,"False",42,4,"False",14,13,20,5,28,5,94,6,5,"False","False","False"
"292",13057090702,"Cherokee County","Georgia",0.02,0.01,0,0,0.01,0.83,0.12,0,0.12,0.75,0.12,0,0,"False","False","","False",0,25,7697,0.36,0.15,"False","False","False",69,9.24,"False",56,0.27,"False",39,187.06,"False",76,"False",28,0.19,"False",32,900,"False",31,900,"False",29,490,"False",62,77.2,"False",37,105,"False",29,0,"False",43,4,"False",34,23,35,8,55,11,92,4,8,"False","False","False"
"293",13057090802,"Cherokee County","Georgia",0.04,0,0,0,0.01,0.91,0.04,0,0.1,0.76,0.13,0,0,"False","False","","False",0,0,7584,0.11,0.03,"False","False","False",68,9.19,"False",50,0.24,"False",15,33.89,"False",40,"False",15,0.08,"False",16,830,"False",33,910,"False",31,500,"False",41,79.4,"False",12,147,"False",44,1,"False",34,3,"False",10,10,22,5,15,3,92,2,2,"False","False","False"
"294",13057090803,"Cherokee County","Georgia",0.05,0,0.01,0,0.03,0.83,0.07,0,0.13,0.73,0.13,0,0,"False","False","","False",0,20,11939,0.08,0.01,"False","False","False",69,9.22,"False",56,0.27,"False",22,69.38,"False",70,"False",22,0.13,"False",14,819,"False",18,790,"False",16,420,"False",10,83.1,"False",11,151,"False",55,2,"False",29,3,"False",10,10,18,5,16,3,90,4,3,"False","False","False"
"295",13057090804,"Cherokee County","Georgia",0.05,0,0.01,0,0.01,0.82,0.08,0,0.11,0.71,0.16,0,0,"False","False","","False",0,0,9670,0.28,0.11,"False","False","False",71,9.31,"False",58,0.28,"False",18,49.73,"False",73,"False",34,0.27,"False",18,840,"False",22,830,"False",19,440,"False",33,80.09,"False",14,142,"False",26,0,"False",39,4,"False",18,15,26,6,27,5,96,6,3,"False","False","False"
"296",13057090901,"Cherokee County","Georgia",0.02,0,0.03,0,0.04,0.82,0.07,0,0.12,0.74,0.13,0,0,"False","False","","False",0,0,8527,0.19,0.07,"False","False","False",73,9.37,"False",65,0.32,"False",19,50.48,"False",85,"False",30,0.21,"False",18,840,"False",24,840,"False",21,450,"False",45,79,"False",10,154,"False",30,0,"False",16,2,"False",17,14,17,4,42,8,92,2,6,"False","False","False"
"297",13057090902,"Cherokee County","Georgia",0.07,0,0.03,0,0.02,0.76,0.1,0.01,0.13,0.7,0.15,0,0,"False","False","","False",0,0,16463,0.26,0.1,"False","False","False",74,9.44,"False",73,0.37,"False",46,245.71,"False",40,"False",25,0.15,"False",10,800,"False",13,750,"False",9,370,"False",19,81.59,"False",18,131,"False",42,1,"False",33,3,"False",18,15,13,4,5,1,95,6,4,"False","False","False"
"298",13057090904,"Cherokee County","Georgia",0.08,0,0.03,0,0.02,0.68,0.16,0.05,0.14,0.76,0.09,0,0,"False","False","","False",0,0,10465,0.36,0.16,"False","False","False",74,9.42,"False",78,0.41,"False",44,229.47,"False",72,"False",37,0.34,"False",24,869,"False",30,890,"False",23,459,"False",63,77.09,"False",48,94,"False",77,6,"False",9,1,"False",35,23,39,9,49,9,92,4,11,"False","False","False"
"299",13057090905,"Cherokee County","Georgia",0.03,0,0.01,0,0,0.79,0.14,0.02,0.1,0.68,0.2,0,0,"False","False","","False",0,0,4206,0.35,0.15,"False","False","False",75,9.46,"False",73,0.37,"False",62,464.76,"False",68,"False",30,0.2,"False",20,850,"False",27,869,"False",25,470,"False",44,79.09,"False",50,93,"False",65,3,"False",69,6,"False",31,21,36,8,20,4,93,4,9,"False","False","False"
"300",13057091001,"Cherokee County","Georgia",0.14,0,0.01,0,0.07,0.65,0.13,0.01,0.19,0.62,0.18,0,0,"False","False","","False",0,0,4922,0.44,0.19,"False","False","False",74,9.41,"False",79,0.41,"False",48,274.03,"False",24,"False",43,0.51,"False",40,930,"False",41,969,"False",37,530,"False",59,77.59,"False",68,77,"False",39,0,"False",16,2,"False",50,30,55,13,49,9,89,10,11,"False","False","False"
"301",13057091003,"Cherokee County","Georgia",0.16,0,0,0,0.01,0.69,0.12,0.04,0.11,0.77,0.1,0,0,"False","False","","False",0,0,8172,0.62,0.29,"False","False","False",74,9.43,"False",77,0.4,"False",56,378.59,"False",86,"False",25,0.16,"False",37,919,"False",37,940,"False",25,470,"False",48,78.7,"False",72,74,"False",70,4,"False",8,1,"False",72,43,69,17,42,8,85,5,12,"False","False","False"
"302",13057091005,"Cherokee County","Georgia",0.13,0,0.01,0,0.02,0.69,0.15,0.05,0.1,0.77,0.11,0,0,"False","False","","False",0,0,7399,0.33,0.14,"False","False","False",74,9.41,"False",74,0.37,"False",77,874.47,"False",79,"False",30,0.21,"False",24,869,"False",20,810,"False",13,400,"False",22,81.3,"False",46,97,"False",70,4,"False",25,3,"False",43,27,35,8,55,11,87,5,7,"False","False","False"
"303",13057091006,"Cherokee County","Georgia",0.02,0,0,0,0,0.88,0.07,0,0.1,0.79,0.1,0,0,"False","False","","False",0,0,5259,0.11,0.03,"False","False","False",73,9.37,"False",61,0.29,"False",37,166.78,"False",38,"False",27,0.17,"False",16,830,"False",20,810,"False",16,420,"False",14,82.3,"False",7,163,"False",12,0,"False",18,2,"False",13,12,14,4,18,4,91,3,3,"False","False","False"
"304",13057091007,"Cherokee County","Georgia",0.04,0,0,0,0.01,0.86,0.06,0,0.07,0.78,0.13,0,0,"False","False","","False",0,0,6719,0.16,0.06,"False","False","False",72,9.32,"False",55,0.26,"False",25,81.24,"False",52,"False",26,0.17,"False",14,819,"False",22,830,"False",19,440,"False",28,80.59,"False",10,151,"False",12,0,"False",45,4,"False",17,14,4,2,19,4,91,5,1,"False","False","False"
"305",13057091008,"Cherokee County","Georgia",0.1,0,0.05,0,0,0.76,0.07,0,0.12,0.74,0.13,0,0,"False","False","","False",0,0,9507,0.13,0.04,"False","False","False",73,9.36,"False",71,0.35,"False",64,496.08,"False",60,"False",36,0.33,"False",18,840,"False",19,800,"False",13,400,"False",NA,NA,"False",17,134,"False",53,1,"False",44,4,"False",16,14,27,6,8,2,90,3,2,"False","False","False"
"306",13057091101,"Cherokee County","Georgia",0.07,0,0.02,0,0.02,0.84,0.03,0,0.09,0.76,0.14,0,0,"False","False","","False",0,0,6501,0.2,0.08,"False","False","False",72,9.32,"False",49,0.24,"False",16,39.18,"False",64,"False",19,0.11,"False",24,869,"False",29,880,"False",27,480,"False",NA,NA,"False",20,129,"False",12,0,"False",27,3,"False",22,17,10,3,52,10,91,5,6,"False","False","False"
"307",13057091102,"Cherokee County","Georgia",0.1,0,0.03,0,0.01,0.68,0.12,0.04,0.13,0.77,0.09,0,0,"False","False","","False",0,0,9623,0.34,0.14,"False","False","False",74,9.41,"False",71,0.35,"False",48,270.29,"False",94,"False",25,0.16,"False",22,860,"False",27,869,"False",16,420,"False",63,77.09,"False",34,108,"False",83,8,"False",23,2,"False",38,24,44,10,50,9,89,7,8,"False","False","False"
"308",13057091103,"Cherokee County","Georgia",0.12,0,0.03,0,0.01,0.77,0.04,0,0.14,0.76,0.09,0,0,"False","False","","False",0,28,10117,0.5,0.23,"False","False","False",73,9.39,"False",68,0.34,"False",41,206,"False",79,"False",23,0.14,"False",24,869,"False",29,880,"False",23,459,"False",53,78.2,"False",35,108,"False",44,1,"False",41,4,"False",47,29,34,8,22,4,93,6,12,"False","False","False"
"309",13059000100,"Clarke County","Georgia",0.07,0,0.01,0,0.02,0.85,0.03,0,0.02,0.96,0,0,0,"False","False","","False",0,60,2285,0.06,0,"False","False","False",58,8.84,"False",78,0.41,"False",92,2247.93,"False",58,"False",67,1.86,"False",96,1300,"False",1,400,"False",2,250,"False",NA,NA,"False",99,18,"False",12,0,"False",86,9,"False",99,91,99,87,41,8,8,13,84,"False","False","False"
"310",13059000401,"Clarke County","Georgia",0.06,0,0.39,0,0.04,0.42,0.08,0,0.15,0.83,0.01,0,0,"False","False","","False",0,0,1410,0.12,0.04,"False","False","False",58,8.86,"False",65,0.32,"False",27,98.04,"False",39,"False",75,2.73,"False",9,790,"False",1,470,"False",0,190,"False",NA,NA,"False",96,42,"False",92,16,"False",8,1,"False",95,68,94,37,6,1,35,0,47,"False","False","False"
"311",13059000402,"Clarke County","Georgia",0.11,0,0.11,0,0.04,0.67,0.05,0,0,0.99,0,0,0,"False","False","","False",0,28,8352,0.02,0,"False","False","False",58,8.85,"False",74,0.37,"False",78,901.82,"False",82,"False",73,2.5,"False",98,1390,"False",0,250,"False",0,150,"False",NA,NA,"False",99,16,"False",57,2,"False",97,19,"False",99,91,99,78,8,2,2,18,85,"False","False","False"
"312",13059000600,"Clarke County","Georgia",0.4,0,0.07,0,0.01,0.49,0.02,0,0.13,0.81,0.05,2,1,"True","False","","True",100,14,3239,0.37,0.16,"False","False","False",58,8.86,"False",75,0.38,"False",84,1202.7,"False",66,"False",61,1.39,"False",90,1180,"False",8,680,"False",8,360,"False",54,78.09,"True",95,44,"False",12,0,"False",74,7,"True",93,65,98,51,69,15,51,6,55,"False","False","False"
